SeasonYear,Quarter,Minute,Second,Down,ToGo,YardLine,Rush/Pass/Special,OFF,DEF,,
2023,4,13,39,2,4,21,1,4,25,BUF,NYJ
2023,4,13,10,1,10,25,4,4,25,BUF,NYJ
2023,4,12,28,2,12,23,2,4,25,BUF,NYJ
2023,4,11,44,3,9,26,2,4,25,BUF,NYJ
2023,4,11,8,1,10,35,1,4,25,BUF,NYJ
2023,4,10,30,2,4,41,1,4,25,BUF,NYJ
2023,4,9,49,3,2,43,2,4,25,BUF,NYJ
2023,4,9,43,1,10,43,1,25,4,NYJ,BUF
2023,4,9,5,2,5,48,1,25,4,NYJ,BUF
2023,4,8,19,3,5,48,2,25,4,NYJ,BUF
2023,4,11,9,1,10,13,1,23,31,NO,TEN
2023,4,10,34,2,8,15,2,23,31,NO,TEN
2023,4,9,55,1,10,28,4,23,31,NO,TEN
2023,4,9,18,2,14,24,1,23,31,NO,TEN
2023,4,8,41,3,11,27,2,23,31,NO,TEN
2023,4,8,3,1,10,42,1,23,31,NO,TEN
2023,4,7,29,2,6,46,4,23,31,NO,TEN
2023,4,7,29,2,11,41,2,23,31,NO,TEN
2023,4,6,59,3,9,43,2,23,31,NO,TEN
2023,4,6,51,4,9,43,3,23,31,NO,TEN
2023,4,6,42,1,10,27,1,31,23,TEN,NO
2023,4,5,53,3,2,35,2,31,23,TEN,NO
2023,4,2,12,1,10,29,1,23,31,NO,TEN
2023,4,2,5,1,15,24,1,23,31,NO,TEN
2023,4,2,0,2,14,25,2,23,31,NO,TEN
2023,4,1,55,3,6,33,2,23,31,NO,TEN
2023,1,15,0,1,10,25,2,27,28,PIT,SF
2023,1,14,25,2,4,31,2,27,28,PIT,SF
2023,1,14,2,3,5,30,4,27,28,PIT,SF
2023,1,13,22,4,15,20,3,27,28,PIT,SF
2023,1,13,15,1,10,46,2,28,27,SF,PIT
2023,1,9,29,0,0,100,4,27,28,PIT,SF
2023,1,9,24,1,10,27,1,27,28,PIT,SF
2023,2,1,28,3,9,20,2,6,12,CHI,GB
2023,2,1,23,4,9,20,3,6,12,CHI,GB
2023,2,1,12,1,10,44,2,12,6,GB,CHI
2023,2,1,7,2,10,44,2,12,6,GB,CHI
2023,2,1,2,3,10,44,2,12,6,GB,CHI
2023,3,15,0,1,10,25,1,12,6,GB,CHI
2023,3,14,19,2,1,34,1,12,6,GB,CHI
2023,3,13,44,3,1,34,1,12,6,GB,CHI
2023,3,13,3,1,10,35,1,12,6,GB,CHI
2023,3,12,24,2,3,42,2,12,6,GB,CHI
2023,2,3,23,3,3,12,4,17,10,LV,DEN
2023,2,3,6,1,10,17,2,17,10,LV,DEN
2023,2,3,2,2,10,17,2,17,10,LV,DEN
2023,2,2,53,3,6,21,2,17,10,LV,DEN
2023,2,2,38,4,1,26,3,17,10,LV,DEN
2023,2,2,30,1,10,25,2,10,17,DEN,LV
2023,2,2,1,2,1,34,2,10,17,DEN,LV
2023,2,1,56,1,10,43,2,10,17,DEN,LV
2023,4,8,54,1,10,25,2,17,10,LV,DEN
2023,4,8,50,2,10,25,2,17,10,LV,DEN
2023,4,8,14,1,10,43,2,17,10,LV,DEN
2023,4,6,34,1,10,25,1,10,17,DEN,LV
2023,4,5,55,2,11,24,2,10,17,DEN,LV
2023,4,5,51,3,11,24,2,10,17,DEN,LV
2023,4,5,14,4,3,32,3,10,17,DEN,LV
2023,4,5,8,1,10,31,2,17,10,LV,DEN
2023,4,4,31,2,5,36,1,17,10,LV,DEN
2023,4,3,51,1,10,42,1,17,10,LV,DEN
2023,4,3,6,2,5,47,1,17,10,LV,DEN
2023,3,1,17,3,4,35,2,29,19,SEA,LA
2023,3,1,12,4,4,35,3,29,19,SEA,LA
2023,3,1,4,1,10,21,2,19,29,LA,SEA
2023,3,1,0,2,10,21,1,19,29,LA,SEA
2023,3,0,16,3,1,30,1,19,29,LA,SEA
2023,4,15,0,1,10,32,2,19,29,LA,SEA
2023,4,14,31,2,9,33,2,19,29,LA,SEA
2023,4,13,48,1,10,48,2,19,29,LA,SEA
2023,4,9,45,1,10,25,2,29,19,SEA,LA
2023,4,9,27,2,8,27,2,29,19,SEA,LA
2023,4,9,23,3,8,27,2,29,19,SEA,LA
2023,4,9,19,4,8,27,3,29,19,SEA,LA
2023,4,9,9,1,10,25,1,19,29,LA,SEA
2023,4,8,32,2,14,21,2,19,29,LA,SEA
2023,4,7,50,3,8,27,2,19,29,LA,SEA
2023,4,7,26,1,10,48,1,19,29,LA,SEA
2023,4,4,51,1,10,35,2,29,19,SEA,LA
2023,4,4,35,2,2,43,4,29,19,SEA,LA
2023,4,4,35,2,17,28,4,29,19,SEA,LA
2023,4,4,8,3,26,19,4,29,19,SEA,LA
2023,4,3,27,4,34,11,3,29,19,SEA,LA
2023,4,3,16,1,10,42,1,19,29,LA,SEA
2023,4,2,31,2,9,43,1,19,29,LA,SEA
2023,4,0,5,1,10,35,1,29,19,SEA,LA
2023,4,0,0,0,0,100,4,29,19,SEA,LA
2023,1,15,0,1,10,25,1,24,9,NYG,DAL
2023,1,14,28,2,5,30,1,24,9,NYG,DAL
2023,1,8,3,0,0,15,4,24,9,NYG,DAL
2023,1,8,3,1,10,25,2,24,9,NYG,DAL
2023,1,7,59,2,10,25,2,24,9,NYG,DAL
2023,1,7,54,3,10,25,4,24,9,NYG,DAL
2023,1,7,18,4,20,15,3,24,9,NYG,DAL
2023,1,7,6,1,10,26,2,9,24,DAL,NYG
2023,1,6,37,2,8,28,1,9,24,DAL,NYG
2023,1,5,55,3,4,32,2,9,24,DAL,NYG
2023,1,3,30,0,0,100,4,9,24,DAL,NYG
2023,1,3,21,1,10,25,4,24,9,NYG,DAL
2023,1,2,39,2,19,16,2,24,9,NYG,DAL
2023,1,2,30,3,19,16,2,24,9,NYG,DAL
2023,1,2,22,0,0,15,4,24,9,NYG,DAL
2023,1,2,22,1,10,25,1,24,9,NYG,DAL
2023,1,1,44,2,5,30,1,24,9,NYG,DAL
2023,1,1,10,3,2,33,1,24,9,NYG,DAL
2023,1,0,32,4,7,28,3,24,9,NYG,DAL
2023,1,0,21,1,10,20,1,9,24,DAL,NYG
2023,2,15,0,2,12,18,2,9,24,DAL,NYG
2023,2,14,57,3,12,18,2,9,24,DAL,NYG
2023,2,10,55,1,10,25,2,24,9,NYG,DAL
2023,2,8,3,1,10,25,1,24,9,NYG,DAL
2023,2,7,23,2,10,25,2,24,9,NYG,DAL
2023,2,7,0,1,10,30,2,24,9,NYG,DAL
2023,2,6,27,2,4,36,1,24,9,NYG,DAL
2023,2,5,52,3,1,39,2,24,9,NYG,DAL
2023,2,5,24,1,10,47,1,24,9,NYG,DAL
2023,2,4,48,2,12,45,2,24,9,NYG,DAL
2023,2,4,44,3,12,45,1,24,9,NYG,DAL
2023,2,1,5,1,10,26,2,9,24,DAL,NYG
2023,2,1,0,2,10,26,2,9,24,DAL,NYG
2023,1,2,32,1,10,44,1,22,26,NE,PHI
2023,1,2,8,2,9,45,2,22,26,NE,PHI
2023,1,2,3,3,9,45,2,22,26,NE,PHI
2023,1,1,56,4,9,45,3,22,26,NE,PHI
2023,1,1,49,1,10,16,2,26,22,PHI,NE
2023,1,1,9,2,10,16,4,26,22,PHI,NE
2023,1,0,26,3,10,16,2,26,22,PHI,NE
2023,2,15,0,4,8,18,3,26,22,PHI,NE
2023,2,13,22,1,10,8,1,26,22,PHI,NE
2023,2,12,41,2,9,9,2,26,22,PHI,NE
2023,2,12,33,3,9,9,2,26,22,PHI,NE
2023,2,11,58,4,7,11,3,26,22,PHI,NE
2023,2,11,49,1,10,43,1,22,26,NE,PHI
2023,2,11,19,2,11,42,2,22,26,NE,PHI
2023,2,10,47,3,5,48,2,22,26,NE,PHI
2023,2,10,42,4,5,48,3,22,26,NE,PHI
2023,2,10,30,1,10,14,2,26,22,PHI,NE
2023,2,10,23,2,10,14,1,26,22,PHI,NE
2023,2,9,42,3,10,14,1,26,22,PHI,NE
2023,2,9,30,4,7,17,3,26,22,PHI,NE
2023,2,9,22,1,10,29,1,22,26,NE,PHI
2023,2,8,46,2,7,32,2,22,26,NE,PHI
2023,2,8,9,3,6,33,2,22,26,NE,PHI
2023,2,0,56,3,10,26,1,9,24,DAL,NYG
2023,2,0,52,4,6,30,3,9,24,DAL,NYG
2023,2,0,42,1,10,29,2,24,9,NYG,DAL
2023,2,0,37,2,10,29,4,24,9,NYG,DAL
2023,2,0,0,0,0,100,4,24,9,NYG,DAL
2023,3,15,0,1,10,25,2,9,24,DAL,NYG
2023,3,14,29,1,10,35,1,9,24,DAL,NYG
2023,3,14,1,2,3,42,1,9,24,DAL,NYG
2023,3,13,22,3,2,43,2,9,24,DAL,NYG
2023,3,10,1,0,0,100,4,24,9,NYG,DAL
2023,3,10,1,1,10,25,1,24,9,NYG,DAL
2023,3,9,27,2,1,34,4,24,9,NYG,DAL
2023,3,8,49,3,3,32,1,24,9,NYG,DAL
2023,3,8,3,4,3,32,2,24,9,NYG,DAL
2023,3,7,32,1,10,37,4,24,9,NYG,DAL
2023,2,0,0,0,0,100,4,26,21,PHI,MIN
2023,3,15,0,1,10,25,1,21,26,MIN,PHI
2023,3,14,33,2,9,26,4,21,26,MIN,PHI
2023,3,13,53,1,10,25,2,21,26,MIN,PHI
2023,3,13,21,2,15,20,2,21,26,MIN,PHI
2023,3,12,41,3,15,20,2,21,26,MIN,PHI
2023,3,12,35,4,15,20,3,21,26,MIN,PHI
2023,3,12,29,1,10,31,1,26,21,PHI,MIN
2023,3,11,46,2,9,32,1,26,21,PHI,MIN
2023,3,11,2,3,4,37,2,26,21,PHI,MIN
2023,3,10,54,1,10,25,1,21,26,MIN,PHI
2023,3,10,26,2,10,25,2,21,26,MIN,PHI
2023,3,9,59,1,10,38,2,21,26,MIN,PHI
2023,3,9,23,2,10,38,2,21,26,MIN,PHI
2023,3,9,18,3,10,38,2,21,26,MIN,PHI
2023,3,9,9,1,10,25,2,26,21,PHI,MIN
2023,3,8,35,2,1,34,1,26,21,PHI,MIN
2023,3,8,9,2,11,24,2,26,21,PHI,MIN
2023,3,7,30,3,6,29,4,26,21,PHI,MIN
2023,3,7,7,3,11,24,2,26,21,PHI,MIN
2023,3,6,30,4,9,26,3,26,21,PHI,MIN
2023,3,6,19,0,0,100,4,26,21,PHI,MIN
2023,3,6,19,1,10,30,1,21,26,MIN,PHI
2023,3,6,0,2,5,35,2,21,26,MIN,PHI
2023,3,5,36,3,4,36,2,21,26,MIN,PHI
2023,3,5,33,4,4,36,3,21,26,MIN,PHI
2023,3,5,19,1,10,7,1,26,21,PHI,MIN
2023,3,4,40,2,6,11,1,26,21,PHI,MIN
2023,3,4,3,1,10,20,2,26,21,PHI,MIN
2023,3,3,24,2,5,25,1,26,21,PHI,MIN
2023,3,2,43,1,10,36,1,26,21,PHI,MIN
2023,3,2,1,2,1,45,1,26,21,PHI,MIN
2023,4,3,0,3,8,44,2,17,10,LV,DEN
2023,1,15,0,1,10,25,4,20,18,MIA,LAC
2023,1,14,40,1,5,30,2,20,18,MIA,LAC
2023,1,14,7,1,10,46,2,20,18,MIA,LAC
2023,1,12,2,1,10,6,1,18,20,LAC,MIA
2023,1,11,25,2,4,12,2,18,20,LAC,MIA
2023,1,11,20,3,4,12,1,18,20,LAC,MIA
2023,1,10,39,1,10,17,1,18,20,LAC,MIA
2023,1,9,58,2,6,21,2,18,20,LAC,MIA
2023,1,4,39,0,0,100,4,18,20,LAC,MIA
2023,1,4,39,1,10,25,2,20,18,MIA,LAC
2023,1,4,33,2,10,25,2,20,18,MIA,LAC
2023,1,3,58,1,10,49,1,20,18,MIA,LAC
2023,1,1,15,1,10,25,2,18,20,LAC,MIA
2023,1,0,39,2,7,28,2,18,20,LAC,MIA
2023,2,15,0,3,2,33,4,18,20,LAC,MIA
2023,2,15,0,3,7,28,2,18,20,LAC,MIA
2023,2,14,54,4,7,28,3,18,20,LAC,MIA
2023,2,14,46,1,10,23,2,20,18,MIA,LAC
2023,2,11,43,0,0,100,4,18,20,LAC,MIA
2023,2,11,43,1,10,25,1,18,20,LAC,MIA
2023,2,11,9,2,6,29,2,18,20,LAC,MIA
2023,2,10,27,1,10,36,1,18,20,LAC,MIA
2023,2,9,47,2,1,99,1,18,20,LAC,MIA
2023,2,9,7,1,10,25,2,20,18,MIA,LAC
2023,2,9,1,2,10,25,1,20,18,MIA,LAC
2023,2,8,20,3,2,33,2,20,18,MIA,LAC
2023,2,8,16,4,2,33,3,20,18,MIA,LAC
2023,2,8,8,1,10,32,2,18,20,LAC,MIA
2023,2,7,56,2,3,39,1,18,20,LAC,MIA
2023,2,7,21,3,2,40,2,18,20,LAC,MIA
2023,2,6,44,4,4,38,3,18,20,LAC,MIA
2023,2,6,34,1,10,20,2,20,18,MIA,LAC
2023,2,5,51,1,10,38,1,20,18,MIA,LAC
2023,2,5,7,2,9,39,2,20,18,MIA,LAC
2023,2,1,42,1,10,25,2,18,20,LAC,MIA
2023,2,1,26,2,6,29,2,18,20,LAC,MIA
2023,2,1,20,3,6,29,2,18,20,LAC,MIA
2023,2,1,1,1,10,38,2,18,20,LAC,MIA
2023,2,0,57,1,10,49,2,18,20,LAC,MIA
2023,2,0,9,1,10,25,2,20,18,MIA,LAC
2023,2,0,2,1,10,47,2,20,18,MIA,LAC
2023,3,15,0,1,10,25,1,18,20,LAC,MIA
2023,3,14,39,2,2,33,1,18,20,LAC,MIA
2023,3,13,58,1,10,37,2,18,20,LAC,MIA
2023,3,13,52,2,10,37,1,18,20,LAC,MIA
2023,3,13,18,3,2,45,1,18,20,LAC,MIA
2023,3,12,39,1,10,48,1,18,20,LAC,MIA
2023,3,9,19,1,10,25,1,20,18,MIA,LAC
2023,3,8,39,2,7,28,1,20,18,MIA,LAC
2023,3,7,57,1,10,35,1,20,18,MIA,LAC
2023,3,10,19,1,10,25,4,6,12,CHI,GB
2023,3,9,37,2,21,14,2,6,12,CHI,GB
2023,3,8,56,3,18,17,2,6,12,CHI,GB
2023,3,8,20,4,12,23,3,6,12,CHI,GB
2023,3,6,22,1,10,11,1,6,12,CHI,GB
2023,3,5,49,2,6,15,1,6,12,CHI,GB
2023,3,5,8,3,3,18,4,6,12,CHI,GB
2023,3,3,22,1,10,35,1,6,12,CHI,GB
2023,3,2,57,1,16,29,2,6,12,CHI,GB
2023,3,2,36,2,11,34,4,6,12,CHI,GB
2023,3,2,31,2,6,39,2,6,12,CHI,GB
2023,3,0,54,1,10,39,1,12,6,GB,CHI
2023,3,0,14,2,8,41,2,12,6,GB,CHI
2023,4,15,0,3,3,46,4,12,6,GB,CHI
2023,4,15,0,3,8,41,2,12,6,GB,CHI
2023,4,13,30,1,10,25,1,6,12,CHI,GB
2023,4,12,59,2,11,24,2,6,12,CHI,GB
2023,4,12,53,3,11,24,2,6,12,CHI,GB
2023,4,12,36,0,0,15,4,6,12,CHI,GB
2023,4,12,29,1,10,30,1,6,12,CHI,GB
2023,4,11,54,2,1,39,2,6,12,CHI,GB
2023,4,11,23,1,10,43,2,6,12,CHI,GB
2023,4,11,19,2,10,43,1,6,12,CHI,GB
2023,4,10,52,3,5,48,4,6,12,CHI,GB
2023,4,10,21,4,14,39,3,6,12,CHI,GB
2023,4,10,12,1,10,7,1,12,6,GB,CHI
2023,4,9,28,2,7,10,1,12,6,GB,CHI
2023,4,8,42,3,5,12,2,12,6,GB,CHI
2023,4,7,56,1,10,24,1,12,6,GB,CHI
2023,4,7,27,1,18,16,1,12,6,GB,CHI
2023,4,6,44,2,16,18,2,12,6,GB,CHI
2023,4,6,35,3,16,18,1,12,6,GB,CHI
2023,4,6,28,4,13,21,3,12,6,GB,CHI
2023,4,6,18,1,10,31,2,6,12,CHI,GB
2023,4,5,53,1,10,46,2,6,12,CHI,GB
2023,4,5,49,2,10,46,1,6,12,CHI,GB
2023,4,1,3,1,10,25,2,6,12,CHI,GB
2023,4,1,0,2,10,25,2,6,12,CHI,GB
2023,4,0,50,1,10,38,2,6,12,CHI,GB
2023,4,0,45,2,10,38,2,6,12,CHI,GB
2023,4,0,19,3,5,43,2,6,12,CHI,GB
2023,1,14,20,2,9,57,2,17,10,LV,DEN
2023,1,9,22,1,10,14,2,10,17,DEN,LV
2023,1,8,39,2,4,20,2,10,17,DEN,LV
2023,1,8,8,1,10,41,1,10,17,DEN,LV
2023,1,7,37,2,2,49,1,10,17,DEN,LV
2023,1,6,25,2,15,47,2,10,17,DEN,LV
2023,1,0,44,1,10,25,2,17,10,LV,DEN
2023,1,0,8,2,6,29,1,17,10,LV,DEN
2023,1,0,0,0,0,100,4,17,10,LV,DEN
2023,2,15,0,3,2,33,1,17,10,LV,DEN
2023,2,14,30,1,10,39,2,17,10,LV,DEN
2023,2,10,54,1,10,25,1,10,17,DEN,LV
2023,2,10,12,1,10,36,1,10,17,DEN,LV
2023,2,9,28,2,7,39,2,10,17,DEN,LV
2023,2,8,52,3,1,45,1,10,17,DEN,LV
2023,2,8,30,4,1,45,4,10,17,DEN,LV
2023,2,6,11,2,27,49,2,10,17,DEN,LV
2023,2,5,32,3,34,42,1,10,17,DEN,LV
2023,2,4,49,1,10,5,1,17,10,LV,DEN
2023,2,4,10,2,6,9,2,17,10,LV,DEN
2023,3,7,13,2,13,32,2,20,18,MIA,LAC
2023,3,4,31,1,10,4,2,18,20,LAC,MIA
2023,3,3,53,2,9,5,2,18,20,LAC,MIA
2023,3,3,13,3,1,13,4,18,20,LAC,MIA
2023,3,2,25,4,13,1,3,18,20,LAC,MIA
2023,3,2,12,1,10,25,2,18,20,LAC,MIA
2023,3,2,7,2,10,25,2,18,20,LAC,MIA
2023,3,0,0,0,0,100,4,18,20,LAC,MIA
2023,4,13,4,3,15,20,2,20,18,MIA,LAC
2023,4,12,43,1,10,36,2,20,18,MIA,LAC
2023,4,10,3,1,10,25,2,18,20,LAC,MIA
2023,4,9,32,2,2,33,1,18,20,LAC,MIA
2023,4,8,55,1,10,35,1,18,20,LAC,MIA
2023,4,8,21,2,5,40,1,18,20,LAC,MIA
2023,4,7,45,3,1,44,1,18,20,LAC,MIA
2023,4,7,23,1,10,47,2,18,20,LAC,MIA
2023,4,7,18,1,15,42,1,18,20,LAC,MIA
2023,4,6,41,2,12,45,2,18,20,LAC,MIA
2023,3,8,48,1,10,25,1,22,26,NE,PHI
2023,3,8,14,2,3,32,1,22,26,NE,PHI
2023,3,7,36,1,10,36,2,22,26,NE,PHI
2023,3,7,3,2,4,42,2,22,26,NE,PHI
2023,3,6,59,3,4,42,2,22,26,NE,PHI
2023,3,2,43,1,10,20,2,26,22,PHI,NE
2023,3,2,2,2,7,23,2,26,22,PHI,NE
2023,3,1,22,3,3,27,1,26,22,PHI,NE
2023,3,0,41,1,10,32,2,26,22,PHI,NE
2023,3,0,15,2,1,41,2,26,22,PHI,NE
2023,4,8,10,1,10,25,1,12,2,GB,ATL
2023,4,7,30,2,5,30,1,12,2,GB,ATL
2023,4,6,49,3,1,34,1,12,2,GB,ATL
2023,4,6,18,4,1,34,4,12,2,GB,ATL
2023,4,6,18,4,5,30,3,12,2,GB,ATL
2023,4,6,7,1,10,27,2,2,12,ATL,GB
2023,4,0,57,1,10,25,2,12,2,GB,ATL
2023,4,0,54,2,10,25,2,12,2,GB,ATL
2023,4,0,48,3,10,25,2,12,2,GB,ATL
2023,4,0,42,4,10,25,2,12,2,GB,ATL
2023,4,0,0,0,0,100,4,2,12,ATL,GB
2023,1,15,0,1,10,25,1,17,4,LV,BUF
2023,1,14,23,2,14,21,2,17,4,LV,BUF
2023,1,13,37,3,2,33,2,17,4,LV,BUF
2023,1,12,16,1,10,25,1,4,17,BUF,LV
2023,1,11,43,2,8,27,1,4,17,BUF,LV
2023,1,11,4,3,5,30,4,4,17,BUF,LV
2023,1,10,29,4,5,30,3,4,17,BUF,LV
2023,1,10,22,1,10,16,1,17,4,LV,BUF
2023,1,9,40,2,10,16,2,17,4,LV,BUF
2023,1,9,3,1,10,28,1,17,4,LV,BUF
2023,1,8,22,2,8,30,2,17,4,LV,BUF
2023,1,4,13,1,10,31,2,17,4,LV,BUF
2023,1,3,33,2,5,36,2,17,4,LV,BUF
2023,1,3,29,3,5,36,2,17,4,LV,BUF
2023,1,3,23,4,5,36,3,17,4,LV,BUF
2023,4,13,21,1,10,25,2,22,26,NE,PHI
2023,4,12,49,1,10,35,2,22,26,NE,PHI
2023,4,9,32,1,10,17,2,26,22,PHI,NE
2023,4,9,24,2,10,17,2,26,22,PHI,NE
2023,4,8,41,1,10,40,2,26,22,PHI,NE
2023,4,5,33,1,10,25,2,22,26,NE,PHI
2023,4,5,27,2,10,25,2,22,26,NE,PHI
2023,4,3,37,0,0,88,4,22,26,NE,PHI
2023,4,3,35,1,10,27,1,26,22,PHI,NE
2023,4,2,20,1,10,48,1,26,22,PHI,NE
2023,4,1,57,1,10,44,2,22,26,NE,PHI
2023,4,0,25,1,10,20,4,26,22,PHI,NE
2023,1,15,0,1,10,25,2,29,19,SEA,LA
2023,1,14,33,2,5,30,1,29,19,SEA,LA
2023,1,14,9,3,1,34,2,29,19,SEA,LA
2023,1,13,44,1,10,39,1,29,19,SEA,LA
2023,1,13,8,2,5,44,1,29,19,SEA,LA
2023,1,12,29,3,2,47,2,29,19,SEA,LA
2023,1,9,52,1,10,25,1,19,29,LA,SEA
2023,1,9,12,2,10,25,1,19,29,LA,SEA
2023,1,8,32,3,4,31,2,19,29,LA,SEA
2023,1,7,49,1,10,38,1,19,29,LA,SEA
2023,3,6,52,2,14,33,2,24,9,NYG,DAL
2023,3,6,9,3,12,35,4,24,9,NYG,DAL
2023,3,5,28,4,15,32,3,24,9,NYG,DAL
2023,3,5,18,1,10,36,1,9,24,DAL,NYG
2023,3,4,41,2,7,39,2,9,24,DAL,NYG
2023,3,4,36,1,10,44,1,9,24,DAL,NYG
2023,3,4,8,2,5,49,2,9,24,DAL,NYG
2023,3,3,20,3,5,49,4,9,24,DAL,NYG
2023,4,4,55,1,10,25,4,4,25,BUF,NYJ
2023,4,1,48,1,10,25,1,4,25,BUF,NYJ
2023,4,1,22,2,3,32,2,4,25,BUF,NYJ
2023,4,1,0,1,10,38,2,4,25,BUF,NYJ
2023,4,0,35,0,0,100,4,4,25,BUF,NYJ
2023,4,0,35,1,20,43,2,4,25,BUF,NYJ
2023,4,0,2,1,10,25,4,25,4,NYJ,BUF
2023,5,10,0,1,10,25,4,4,25,BUF,NYJ
2023,5,10,0,1,15,20,2,4,25,BUF,NYJ
2023,5,9,57,2,15,20,1,4,25,BUF,NYJ
2023,5,9,26,3,12,23,2,4,25,BUF,NYJ
2023,5,9,21,4,12,23,3,4,25,BUF,NYJ
2023,1,15,0,1,10,25,2,26,21,PHI,MIN
2023,1,14,27,2,4,31,4,26,21,PHI,MIN
2023,1,13,45,3,5,30,1,26,21,PHI,MIN
2023,1,13,10,1,10,37,2,26,21,PHI,MIN
2023,1,12,26,2,11,36,2,26,21,PHI,MIN
2023,1,9,48,1,10,25,2,21,26,MIN,PHI
2023,1,9,8,1,10,40,2,21,26,MIN,PHI
2023,1,8,30,2,9,41,2,21,26,MIN,PHI
2023,1,8,24,3,9,41,2,21,26,MIN,PHI
2023,1,8,20,4,9,41,3,21,26,MIN,PHI
2023,1,8,8,0,0,100,4,26,21,PHI,MIN
2023,1,8,8,1,10,10,2,26,21,PHI,MIN
2023,1,8,2,2,10,10,2,26,21,PHI,MIN
2023,1,7,24,3,4,16,4,26,21,PHI,MIN
2023,1,7,2,3,9,11,1,26,21,PHI,MIN
2023,1,6,23,4,6,14,3,26,21,PHI,MIN
2023,1,6,9,1,10,27,1,26,21,PHI,MIN
2023,1,5,44,2,3,34,1,26,21,PHI,MIN
2023,1,5,16,1,10,38,1,26,21,PHI,MIN
2023,1,3,50,2,17,43,2,26,21,PHI,MIN
2023,1,3,4,3,16,44,2,26,21,PHI,MIN
2023,1,2,58,1,10,35,1,21,26,MIN,PHI
2023,1,0,42,1,10,45,4,21,26,MIN,PHI
2023,1,0,6,2,17,38,2,21,26,MIN,PHI
2023,1,0,0,0,0,100,4,21,26,MIN,PHI
2023,2,15,0,2,12,43,2,21,26,MIN,PHI
2023,2,10,39,1,10,25,1,26,21,PHI,MIN
2023,2,10,8,2,3,32,1,26,21,PHI,MIN
2023,2,9,28,1,10,35,2,26,21,PHI,MIN
2023,2,8,51,2,9,36,1,26,21,PHI,MIN
2023,2,8,30,3,3,42,1,26,21,PHI,MIN
2023,2,7,55,1,10,46,1,26,21,PHI,MIN
2023,2,7,20,2,7,49,1,26,21,PHI,MIN
2023,2,2,44,1,10,25,2,21,26,MIN,PHI
2023,2,2,19,1,10,38,1,21,26,MIN,PHI
2023,2,2,0,2,6,42,2,21,26,MIN,PHI
2023,2,1,19,3,1,47,2,21,26,MIN,PHI
2023,2,0,34,1,10,20,1,26,21,PHI,MIN
2023,2,0,29,2,3,27,1,26,21,PHI,MIN
2023,2,0,21,1,10,45,1,26,21,PHI,MIN
2023,2,0,12,2,6,49,2,26,21,PHI,MIN
2023,2,0,7,3,6,49,1,26,21,PHI,MIN
2023,1,4,24,1,10,75,1,19,29,LA,SEA
2023,1,0,39,1,10,25,2,29,19,SEA,LA
2023,2,15,0,2,9,26,2,29,19,SEA,LA
2023,2,14,16,1,10,36,2,29,19,SEA,LA
2023,2,13,37,2,1,45,1,29,19,SEA,LA
2023,3,6,31,2,10,34,2,19,29,LA,SEA
2023,3,5,47,1,10,44,1,19,29,LA,SEA
2023,3,4,55,2,8,46,2,19,29,LA,SEA
2023,3,2,39,1,10,25,2,29,19,SEA,LA
2023,3,2,8,2,11,24,2,29,19,SEA,LA
2023,3,2,4,1,10,29,1,29,19,SEA,LA
2023,3,1,42,2,10,29,1,29,19,SEA,LA
2023,4,11,19,1,10,14,1,21,26,MIN,PHI
2023,4,10,42,2,3,21,2,21,26,MIN,PHI
2023,4,10,36,3,3,21,2,21,26,MIN,PHI
2023,4,10,24,0,0,100,4,21,26,MIN,PHI
2023,4,10,14,1,10,44,1,21,26,MIN,PHI
2023,4,7,41,1,10,25,1,26,21,PHI,MIN
2023,4,7,5,2,3,32,1,26,21,PHI,MIN
2023,4,6,30,1,10,36,1,26,21,PHI,MIN
2023,4,5,53,2,7,39,1,26,21,PHI,MIN
2023,3,15,0,1,10,25,1,7,3,CIN,BAL
2023,3,14,22,2,5,30,1,7,3,CIN,BAL
2023,3,13,41,1,10,37,2,7,3,CIN,BAL
2023,3,10,39,1,10,38,2,3,7,BAL,CIN
2023,3,8,39,1,10,25,2,7,3,CIN,BAL
2023,3,8,4,2,10,25,2,7,3,CIN,BAL
2023,3,7,28,3,3,32,2,7,3,CIN,BAL
2023,3,6,57,1,10,45,1,7,3,CIN,BAL
2023,3,6,21,2,6,49,1,7,3,CIN,BAL
2023,3,2,34,1,10,25,1,3,7,BAL,CIN
2023,3,1,58,1,10,45,1,3,7,BAL,CIN
2023,3,1,15,2,7,48,1,3,7,BAL,CIN
2023,3,0,21,1,20,46,2,3,7,BAL,CIN
2023,3,0,0,0,0,100,4,3,7,BAL,CIN
2023,4,15,0,2,23,43,2,3,7,BAL,CIN
2023,4,14,0,0,0,100,4,3,7,BAL,CIN
2023,4,11,38,1,10,25,1,7,3,CIN,BAL
2023,4,11,7,2,5,30,4,7,3,CIN,BAL
2023,4,10,27,3,11,24,2,7,3,CIN,BAL
2023,4,9,50,4,5,30,3,7,3,CIN,BAL
2023,4,9,36,1,10,31,4,3,7,BAL,CIN
2023,4,9,36,1,15,26,1,3,7,BAL,CIN
2023,4,8,57,2,13,28,2,3,7,BAL,CIN
2023,4,8,18,3,15,26,1,3,7,BAL,CIN
2023,4,7,47,4,4,37,3,3,7,BAL,CIN
2023,4,7,40,1,10,20,2,7,3,CIN,BAL
2023,4,7,36,2,10,20,2,7,3,CIN,BAL
